ProductID;ProductName;Category;Brand;UnitCost;ListPrice
101981;Headset Mini 178;Gaming;Nexus;€ 239,73;€ 299,87
101982;Router X 903;Networking;Ion;€ 246,45;€ 414,35
101983;Ethernet Cable Plus 333;Cables;Atlas;€ 181,43;€ 306,29
101984;USB-C Cable Prime 688;Cables;Nexus;€ 209,97;€ 313,94
101985;Camera Ultra 275;Smart Home;Aether;€ 10,42;€ 15,49
101986;Stand Prime 251;Accessories;Atlas;€ 20,63;€ 29,21
101987;Headphones Max 830;Audio;Spectra;€ 151,45;€ 223,10
101988;USB Drive S 417;Storage;Nova;€ 136,91;€ 226,72
101989;Gamepad Ultra 884;Gaming;Nexus;€ 137,21;€ 227,90
101990;Headset Pro 701;Gaming;Aegis;€ 34,32;€ 64,63
101991;Charger Ultra 850;Power;Helios;€ 52,68;€ 99,29
101992;USB Drive Pro 846;Storage;Orion;€ 34,28;€ 41,71
101993;Chair Ultra 490;Office;Spectra;€ 175,62;€ 220,21
101994;Headset Plus 463;Gaming;Orion;€ 48,47;€ 71,39
101995;Speaker Plus 366;Audio;Aether;€ 103,35;€ 136,42
101996;Monitor Prime 636;Screens;Atlas;€ 68,15;€ 123,32
101997;Stand Pro 482;Accessories;Ion;€ 28,40;€ 32,70
101998;USB-C Cable Pro 493;Cables;Aegis;€ 80,03;€ 140,05
101999;Power Bank Mini 276;Power;Spectra;€ 51,18;€ 82,69
102000;NVMe S 199;Storage;Ion;€ 218,66;€ 401,12
